1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
108	51.78898331368	3.65291554338	-12.64141573602	10.69803744095	6.43215605436	58.49441282593	-0.62092594089	1.24185188178	-2.23294534426	-4.28080685954
109	55.61727957394	10.00447017072	-4.31762468086	-9.38553517478	1.65381247326	67.12966164214	-2.71854116924	-1.05875838406	1.57719170876	3.44693517945
110	30.68732662790	8.59246129666	-0.02487684162	-21.28761168103	1.15428548861	63.42201727350	-2.93148704481	-1.64386170337	1.40504404428	3.51659029593
111	8.67343502862	1.60306362865	2.33444276073	-23.29168904510	2.49365453345	39.93230673478	-3.94845229080	-4.58430438653	-4.98929960273	-0.30648268295
112	2.50323218015	2.19214726954	2.97128985162	-29.02530503542	4.57733887488	7.16453031798	-2.75237373231	-2.17224586614	-9.28403694006	1.57420658689
113	1.27431619013	2.71655117891	0.73635451703	-32.03042608635	5.79729895380	-6.67296397652	1.81501437268	1.95034435222	-9.79749590263	3.12254111753
114	1.13500588900	1.27369431815	-2.78322103714	-29.67608205860	4.01810740727	-26.51473367493	6.39235352031	7.72376178559	-9.10890415372	0.68063042385
115	-1.09060075224	-5.67988079647	-1.84188142410	-21.97421289412	3.19617676015	-27.56553148400	6.58539731060	9.93680613558	-11.29707144261	-2.00407831869
116	-6.19358741682	-8.81635266454	0.84282738662	-3.71461015304	3.67381207832	-30.85723514413	1.66177298007	9.80545586394	-11.46324872698	-2.23095521756
117	-7.23605159589	-9.57260844859	-0.26866988352	17.45259702141	3.65391053854	-27.22919693460	1.09856132724	3.95740806553	-9.76465778922	-0.58510331930
118	-12.62250973691	-8.52579116568	-1.51251197723	21.72245729765	2.80809782549	-28.51881103900	0.85178309316	-0.80600970169	-6.21324020781	-3.25986136014
119	-12.77127351491	-8.10288494553	-3.32155596980	16.86450905756	1.35529033121	-42.85185383763	-2.80809782549	-1.29061059969	-6.10776199244	-8.50788016173
120	-9.65582146517	-6.32568338933	-4.35941775074	10.37264783836	-4.14149662660	-46.70079624753	-7.40533824015	-2.42300442181	2.26578277580	-3.75739821809
121	-9.36463809434	5.57440258109	-1.71749720962	4.90869844845	-4.07184151013	-45.67189269608	-3.41111262605	-5.27886610642	12.33493322354	4.35842275557
122	-4.26525896911	28.78350157259	1.90954641387	2.01601921528	0.57714274430	-53.09912137533	6.00427431289	3.25886636498	17.92824289475	9.55071746399
123	4.09783766803	20.28756298933	-2.88471845361	-4.19025520813	5.16244239875	-59.96910912280	8.85018522761	10.92690378464	21.70056740405	10.98959393497
124	3.64993028514	7.87998857282	-4.28876763910	-16.15104079305	0.33036447613	-40.16714304945	2.85188115845	2.02696511671	16.71723777230	3.03696471468
125	-8.97643505803	3.13348688258	-0.82690623663	-25.78534330580	-3.33548699310	-14.50618395814	-0.32638415454	-0.93337910623	12.21552398487	2.13144779142
126	-17.35694547428	1.83591090762	2.06577292835	-13.54195727433	-6.02815637883	-6.67893449301	-0.03582265142	3.81809755983	9.54275641167	0.68859099885
127	-26.60453853447	-0.65774369402	2.73147719737	0.67565503890	-10.65524937590	10.92789877980	2.77028500901	3.01905343798	1.87670898234	-0.15125119772
128	-32.93084434128	-3.06980228259	3.64296477349	1.68465977809	-2.35832455391	35.46243497460	3.80516180445	2.94342780503	-1.76725078631	2.02995023858
129	-34.93554357732	-2.73446245561	2.41703390533	3.28374315333	12.73893289908	51.39157439010	2.05184190506	1.28464008320	-1.57420658689	2.70062989254
130	-25.57637904738	2.91357576811	-1.66873849171	-2.99815690304	10.39055884230	47.87498654893	2.40011762379	0.76222643691	-5.47788041320	-0.39603930510
131	-17.17646404343	2.59515222267	-0.84979289827	-2.28866943744	4.60520092147	30.35173614287	2.32847251700	-0.53136935283	-5.96148624785	0.60301466419
132	-2.81680485142	1.92944781728	-0.75725105197	-1.46574352241	4.16537841978	28.75364953568	2.45584171697	-1.04681748747	-3.27180212036	2.76630475561
133	5.19689683380	1.71849220478	-0.29255165965	-9.45718028158	4.28279712262	16.56797649672	1.86874833915	0.40499497755	-8.26408670858	0.99905396929
134	9.27781822029	3.63201900844	-0.89755648464	-5.74854037227	8.40041195603	-0.90949731304	2.55534914311	0.17015760596	-12.58270665735	-4.45992017204
135	16.35167196696	3.68077758997	-3.34643275815	-7.92277663787	9.20244079062	-2.21105367778	-0.14329060568	1.67968439314	-13.24542580450	-7.15656981117
136	21.31497623004	1.49559569570	-4.25394008087	-13.42553411216	3.99422561409	-2.60709298288	-1.71948733632	2.51455106839	-10.71495344973	-2.61704375277
137	15.10036735838	-0.00497536843	-0.73237419543	-19.15417403566	-0.89954661134	-5.57042260044	4.58131940104	3.13149689225	-6.86899329781	-0.41992109829
138	12.36714837397	0.44181269658	-1.86277795905	-21.96426076047	-8.82630370718	-3.75142770160	6.81824472595	-0.07662067074	-5.09875725326	-3.81312231126
139	-2.67687247375	-1.58117209854	-0.89457122640	13.99869605756	-11.74584917352	-0.60301466419	1.04283723407	-0.96024608946	-1.29359572155	-3.77928974819
140	-14.16599271149	-1.21697509343	-1.87969410421	55.20071699346	-3.20214700389	-4.03999921013	-2.06378280165	0.41793093749	2.15930983801	-2.79217681187
141	-18.92232052447	2.61007824113	-6.26000825351	43.43496464366	-0.62291613578	-6.46399862711	5.67590027031	3.49270850274	3.64296477349	0.50549743294
142	-24.43254046249	0.54132008862	-2.20010791273	16.14307974073	-3.10263957775	-5.63012667427	5.37339773849	0.56321168692	4.32757545074	-0.63286683748
143	-16.66711052692	1.81998975762	-0.81297521333	6.35454043108	-0.72640374714	-1.38514250451	-4.57534861180	-4.84799883396	1.94437397211	-1.51848235734
