1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
158	-50.10146278812	11.77271622494	-3.24493534169	0.15921178977	32.88419957897	25.49776788344	-9.27408698843	-6.29135332867	-6.98541700549	35.01564723401
159	-82.26274383054	1.82496514257	-13.78077575167	-5.46195939957	24.57732535084	49.84124973276	-15.96595750957	29.99599918779	-8.19642158244	24.88380786332
160	-106.64179239295	-2.00457595265	-10.55474613635	-11.16970224263	15.20373011803	62.60804576943	-21.73539441678	30.53831301010	-7.23717096545	8.91785035375
161	-139.43718210754	-8.34518536044	-5.96248124301	-11.15875620483	4.43504338369	54.42654965995	-15.28333627714	12.23443107499	-7.65609665944	2.72053143232
162	-149.54265847041	-14.56588803197	15.89630239309	-8.72878599861	-9.99651020941	46.12166542216	-4.25095482262	10.83336660223	-4.84501384847	-22.15929508659
163	-96.57812328300	-20.67962163190	38.16804066121	-6.69187052114	-13.61658845763	6.88192932594	7.42225479443	47.98742973045	-3.61510272690	-49.79647058639
164	-30.04276614249	-17.65509490226	46.60527234781	-5.13258981633	-9.64425355539	-13.03944544057	6.61126936686	92.86226147624	-4.68480708058	-47.47396858587
165	13.55340080972	-7.38245171488	58.45162366988	-3.67978232205	3.38225531155	-23.71459471975	7.99044176401	93.34736525865	-7.03815611317	-26.49085160900
166	60.09025851200	17.24263667683	65.37236053471	-2.13144779142	14.60270612604	11.92894355768	1.38514250451	52.70258525452	-3.65789079195	-13.02352442695
167	90.20441992149	30.51492844175	72.87422257926	0.39404917840	7.21129890919	43.29565659272	-13.03148438826	-8.08198841059	0.94532000282	-4.21214673823
168	149.63370925591	42.59114328468	55.80174207645	3.34444249507	-1.66475823831	39.32730167114	-5.23906302686	-39.10440529843	4.40817633227	-0.31245313124
169	166.71239975047	51.18211045210	32.76180644581	6.22717123110	-13.64644049454	36.11122418946	2.27473841415	-53.10757883422	8.12975199696	2.20508329767
